,Date,Year,Stream,Watershed,Site.Code,Tier,Reach,Reach.1,Pair.ID.1,Pair.ID,Survey.Type,Unit,Unit.1,SWFW,SWFW.1,Distance,DistFromEnd,Length,Area,N,N.1,S,S.1,E,E.1,W,W.1,CC,CC.1,Stream.Grad ,Unit.Grad.1,Unit.Gradient.2,Ave.Grad,RB.VW,LB.VW,Total.Width,RB.slope,LB.slope,Ave.Slope,Clay,Fines,Sand,Gravel,Pebble,Cobble,Boulder,SWD,LWD,WW.1,Depth1.1,Depth1.2,Depth1.3,Over.1,WW.2,Depth2.1,Depth2.2,Depth2.3,Over.2,WW.3,Depth3.1,Depth3.2,Depth3.3,Over.3,Ave.Depth,Ave.WW,Per.Over,Prop.Over,Per.Clay,Prop.Clay,Per.Fines,Prop.Fines,Per.Sand,Prop.Sand,Per.Gravel,Prop.Gravel,Per.Pebble,Prop.Pebble,Per.Cobble,Prop.Cobble,Per.Boulder,Prop.Boulder,Per.SWD,Prop.SWD,Per.LWD,Prop.LWD,Per.Wood,Prop.Wood,Per.Sed,Prop.Sed,Per.Coarse,Prop.Coarse,Easting,Northing,Datum,Error,Notes
,6/9/2016,2016,Streelow,1,ST2_R3_SSS50,2,3,2,5,3,SSS,SSS50,50,SSS,,0,,,,0,17,0,17,1,16,0,17,100.00,98.50,1,,,,,,,,,,2,0,4,4,9,4,0,2,0,173,28,19,13,50,170,30,25,16,60,170,28,25,16,70,22.22,171.00,35.09,0.35,0.08,0.000800,0.00,0.00000,16.00,0.16,16.00,0.16,36.00,0.36,16.00,0.16,0.00,0.00,8.00,0.08,0.00,0.00,8.08,0.08,16.08,0.1608080000,52.00,0.52000,,,,,
,,2016,Streelow,1,ST2_R3_Start,2,3,2,5,3,Start,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412538,4578885,,,
0,6/9/2016,2016,Streelow,1,ST2_R3_SW13,2,3,2,5,3,GSR,SW13,13,SW,0,0,,3.6,535,,,,,,,,,,,,0,,0,,,,,,,0,0,1,4,14,0,0,0,1,140,5,9,10,35,150,6,15,12,50,156,5,15,12,35,9.89,148.67,26.91,0.27,0.00,0.000000,0.00,0.00000,5.00,0.05,20.00,0.20,70.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.05,5.00,0.05,5.00,0.0500000000,70.00,0.70000,,,,,
0,6/9/2016,2016,Streelow,1,ST2_R3_SW14,2,3,2,5,3,GSR,SW14,14,SW,0,0,,5,1008,,,,,,,,,,,,0,,0,,,,,,,5,0,1,10,7,4,0,1,1,210,25,20,7,60,195,32,32,16,5,200,51,58,40,20,31.22,201.67,14.05,0.14,0.17,0.000000,0.00,0.00000,3.45,0.03,34.48,0.34,24.14,0.24,13.79,0.14,0.00,0.00,3.45,0.03,3.45,0.03,6.93,0.07,3.62,0.0362241379,37.93,0.37931,,,,,
0,6/9/2016,2016,Streelow,1,ST2_R3_SW19,2,3,2,5,3,GSR,SW19,19,SW,0,0,,5,833,,,,,,,,,,,,0,,0,,,,,,,3,0,3,6,8,0,0,1,0,140,25,25,26,15,195,25,36,45,80,165,38,47,50,55,35.22,166.67,30.00,0.30,0.14,0.001400,0.00,0.00000,14.29,0.14,28.57,0.29,38.10,0.38,0.00,0.00,0.00,0.00,4.76,0.05,0.00,0.00,4.81,0.05,14.43,0.1443000000,38.10,0.38095,,,,,
0,6/9/2016,2016,Streelow,1,ST2_R3_SW21,2,3,2,5,3,GSR,SW21,21,SW,0,0,,4,789,,,,,,,,,,,,0,,0,,,,,,,0,0,1,6,6,8,0,1,7,162,36,34,22,0,200,32,27,21,10,230,25,24,29,0,27.78,197.33,1.69,0.02,0.00,0.000000,0.00,0.00000,3.45,0.03,20.69,0.21,20.69,0.21,27.59,0.28,0.00,0.00,3.45,0.03,24.14,0.24,27.62,0.28,3.45,0.0344827586,48.28,0.48276,,,,,
0,6/9/2016,2016,Streelow,1,ST2_R3_SW3,2,3,2,5,3,GSR,SW3,3,SW,0,0,,5,1100,,,,,,,,,,,,0,,0,,,,,,,0,3,1,5,12,9,0,0,1,260,18,33,15,12,200,20,32,45,70,200,14,25,28,30,25.56,220.00,16.97,0.17,0.00,0.000000,9.68,0.09677,3.23,0.03,16.13,0.16,38.71,0.39,29.03,0.29,0.00,0.00,0.00,0.00,3.23,0.03,3.23,0.03,13.00,0.1300000000,67.74,0.67742,,,,,
0,6/9/2016,2016,Streelow,1,ST2_R3_SW6,2,3,2,5,3,GSR,SW6,6,SW,0,0,,5,1100,,,,,,,,,,,,0,,0,,,,,,,1,0,4,1,9,8,0,0,7,230,19,31,14,10,250,43,52,41,115,180,58,32,16,15,34.00,220.00,21.21,0.21,0.03,0.000300,0.00,0.00000,13.33,0.13,3.33,0.03,30.00,0.30,26.67,0.27,0.00,0.00,0.00,0.00,23.33,0.23,23.33,0.23,13.37,0.1336700000,56.67,0.56667,,,,,
0,6/9/2016,2016,Streelow,1,ST2_R3_SW9,2,3,2,5,3,GSR,SW9,9,SW,0,0,,5,683,,,,,,,,,,,,0,,0,,,,,,,7,0,3,4,3,2,0,0,0,142,10,13,8,70,112,14,15,8,50,156,20,15,8,60,12.33,136.67,43.90,0.44,0.37,0.003700,0.00,0.00000,15.79,0.16,21.05,0.21,15.79,0.16,10.53,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.16,0.1616157895,26.32,0.26316,,,,,belt 3 - all covered by overhanging sticks (above 1 meter)
0,6/8/2016,2016,Streelow,1,ST2_R4_FW12,2,4,2,5,4,GSR,FW12,12,FW,1,0,,4,389,,,,,,,,,,,,11.05,0.9,5.975,,,,,,,0,0,0,4,3,6,0,0,1,100,7,2,2,0,32,6,7,6,9,160,5,6,8,40,5.44,97.33,16.78,0.17,0.00,0.000000,0.00,0.00000,0.00,0.00,28.57,0.29,21.43,0.21,42.86,0.43,0.00,0.00,0.00,0.00,7.14,0.07,7.14,0.07,0.00,0.0000000010,64.29,0.64286,,,,,belt 3 - RLF (juvenile) in unit
0,6/8/2016,2016,Streelow,1,ST2_R4_FW14,2,4,2,5,4,GSR,FW14,14,FW,1,0,,3,111,,,,,,,,,,,,0.5,2.9,1.7,,,,,,,0,0,0,3,1,0,0,0,0,32,8,5,2,15,28,6,5,1,9,51,4,5,2,13,4.22,37.00,33.33,0.33,0.00,0.000000,0.00,0.00000,0.00,0.00,75.00,0.75,25.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000000010,25.00,0.25000,,,,,
0,6/8/2016,2016,Streelow,1,ST2_R4_FW4,2,4,2,5,4,GSR,FW4,4,FW,1,0,,7,555,,,,,,,,,,,,0.4,0,0.2,,,,,,,0,0,4,6,1,0,0,0,0,80,5,8,8,10,85,4,8,8,15,73,6,7,6,30,6.67,79.33,23.11,0.23,0.00,0.000000,0.00,0.00000,36.36,0.36,54.55,0.55,9.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.36,0.3636363636,9.09,0.09091,,,,,100% cover throughout unit above 1 m
0,6/8/2016,2016,Streelow,1,ST2_R4_FW7,2,4,2,5,4,GSR,FW7,7,FW,1,0,,5,700,,,,,,,,,,,,3.5,0,1.75,,,,,,,0,2,8,4,0,0,0,7,0,100,3,2,4,0,160,10,15,19,0,160,7,13,24,50,10.78,140.00,11.90,0.12,0.00,0.000000,9.52,0.09524,38.10,0.38,19.05,0.19,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.33,0.00,0.00,33.67,0.34,47.71,0.4771428571,0.00,0.00,,,,,all belts - 100% cover but 1.2 m above creek; belt 1 - Dicamp
0,6/8/2016,2016,Streelow,1,ST2_R4_FW9,2,4,2,5,4,GSR,FW9,9,FW,1,0,,5,800,,,,,,,,,,,,0.35,4.25,2.3,,,,,,,0,0,3,11,8,2,0,0,0,160,12,12,8,30,140,2,6,6,3,180,1,2,3,70,5.78,160.00,21.46,0.21,0.00,0.000000,0.00,0.00000,12.50,0.13,45.83,0.46,33.33,0.33,8.33,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.1250000000,41.67,0.41667,,,,,
,8/31/2016,2016,Streelow,1,ST2_R4_SSS0,2,4,2,5,4,SSS,SSS0,0,SSS,,0,,,,3,14,1,16,1,16,3,14,95.59,88.00,0.5,,,,26,21,47,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,channel covered by a bunch of logs
,6/8/2016,2016,Streelow,1,ST2_R4_SSS100,2,4,2,5,4,SSS,SSS100,100,SSS,,0,,,,1,16,0,17,0,17,0,17,98.53,98.50,1.5,,,,28,28,56,13,14,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6/14/2016,2016,Streelow,1,ST2_R4_SSS150,2,4,2,5,4,SSS,SSS150,150,SSS,,0,,,,0,17,1,16,1,16,1,16,100.00,95.50,1,,,,40,28,68,10,19,14.5,0,1,4,4,0,0,0,0,0,188,5,4,4,20,,,,,,,,,,,1.44,62.67,10.64,0.11,0.00,0.000000,11.11,0.11111,44.44,0.44,44.44,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.67,0.5566666667,0.00,0.00,,,,,belt 1 - fish (steel head); belt 2 & 3 - Mostly subsurface
,6/8/2016,2016,Streelow,1,ST2_R4_SSS200,2,4,2,5,4,SSS,SSS200,200,SSS,,0,,,,0,17,0,17,1,16,0,17,100.00,98.50,2,,,,50,10,60,11,17,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6/8/2016,2016,Streelow,1,ST2_R4_SSS50,2,4,2,5,4,SSS,SSS50,50,SSS,,0,,,,2,15,0,17,0,17,2,15,97.06,94.00,0,,,,30,35,65,12,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6/8/2016,2016,Streelow,1,ST2_R4_SW12,2,4,2,5,4,GSR,SW12,12,SW,0,0,,5,420,,,,,,,,,,,,0,,0,,,,,,,0,3,2,0,0,0,0,5,1,49,12,18,14,7,118,26,33,33,100,85,30,23,30,35,24.33,84.00,56.35,0.56,0.00,0.000000,27.27,0.27273,18.18,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.45,0.45,9.09,0.09,55.00,0.55,45.73,0.4572727273,0.00,0.00,,,,,belt 1 - Fish
0,6/8/2016,2016,Streelow,1,ST2_R4_SW2,2,4,2,5,4,GSR,SW2,2,SW,0,0,,5,748,,,,,,,,,,,,0,,0,,,,,,,0,13,3,1,0,0,0,4,0,185,19,24,11,5,128,22,21,9,13,136,15,22,7,20,16.67,149.67,8.46,0.08,0.00,0.000000,61.90,0.61905,14.29,0.14,4.76,0.05,0.00,0.00,0.00,0.00,0.00,0.00,19.05,0.19,0.00,0.00,19.24,0.19,76.81,0.7680952381,0.00,0.00,,,,,
0,6/8/2016,2016,Streelow,1,ST2_R4_SW6,2,4,2,5,4,GSR,SW6,6,SW,0,0,,5,797,,,,,,,,,,,,0,,0,,,,,,,0,3,3,9,4,3,0,0,1,163,20,23,22,19,150,21,24,25,70,165,8,16,21,115,20.00,159.33,42.68,0.43,0.00,0.000000,13.04,0.13043,13.04,0.13,39.13,0.39,17.39,0.17,13.04,0.13,0.00,0.00,0.00,0.00,4.35,0.04,4.35,0.04,26.22,0.2621739130,30.43,0.30435,,,,,
0,6/8/2016,2016,Streelow,1,ST2_R4_SW8,2,4,2,5,4,GSR,SW8,8,SW,0,0,,4.5,759,,,,,,,,,,,,0,,0,,,,,,,0,0,0,10,9,3,0,0,1,158,10,14,20,75,158,6,8,12,80,190,9,18,22,50,13.22,168.67,40.51,0.41,0.00,0.000000,0.00,0.00000,0.00,0.00,43.48,0.43,39.13,0.39,13.04,0.13,0.00,0.00,0.00,0.00,4.35,0.04,4.35,0.04,0.00,0.0000000010,52.17,0.52174,,,,,belt 2 - Dicamp in unit
,7/17/2017,2017,Godwood,0,GT1_TE2_100,1,TE2,TE2,3,6,GSR_SSS,100,100,100-103,,100,800,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,5,4,0,1,0,38,1,4,2,0,53,4,2,3,0,51,4,9,6,51,3.89,47.33,35.92,0.36,0.00,0.000000,0.00,0.00000,0.00,0.00,23.08,0.23,38.46,0.38,30.77,0.31,0.00,0.00,7.69,0.08,0.00,0.00,7.77,0.08,0.00,0.0000000010,69.23,0.69231,,,,,Both adult DITE and RHVA found under a small log protruding from the channel. Seemed to be a hole/cave under log that they were sitting in
,7/17/2017,2017,Godwood,0,GT1_TE2_147,1,TE2,TE2,3,6,GSR,147,147,147-150,,147,753,3,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,4,5,0,1,0,59,2,4,4,15,53,2,5,3,0,67,1,8,5,0,3.78,59.67,8.38,0.08,0.00,0.000000,0.00,0.00000,13.33,0.13,20.00,0.20,26.67,0.27,33.33,0.33,0.00,0.00,6.67,0.07,0.00,0.00,6.73,0.07,13.33,0.1333333333,60.00,0.60000,413794,4581069,,20,"visbility is poor; banks surrounded by moss. Moss also on the tops of cobbles in the stream channel; skunk cabbage along bank (boggy area_; RHVA #6 was found on side of channel in moss, but the rest (RHVA) were in the channel; seemed odd that all RHVA were adults and in the channel"
,7/17/2017,2017,Godwood,0,GT1_TE2_150,1,TE2,TE2,3,6,GSR_SSS,150,150,150-152,,150,750,2,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,14,12,0,1,0,153,2,5,3,15,90,2,7,6,3,81,11,12,7,15,6.11,108.00,10.19,0.10,0.00,0.000000,0.00,0.00000,0.00,0.00,10.00,0.10,46.67,0.47,40.00,0.40,0.00,0.00,3.33,0.03,0.00,0.00,3.37,0.03,0.00,0.0000000010,86.67,0.86667,413794,4581069,,20,
,7/19/2017,2017,Godwood,0,GT1_TE2_580,1,TE2,TE2,3,6,GSR,580,580,580-583,,580,320,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,4,2,0,0,0,44,1,3,2,44,46,2,3,1,46,29,3,4,2,5,2.33,39.67,79.83,0.80,0.00,0.000000,0.00,0.00000,0.00,0.00,40.00,0.40,40.00,0.40,20.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000000010,60.00,0.60000,414025,4581376,,,unit is under a spanner
,7/19/2017,2017,Godwood,0,GT1_TE2_623,1,TE2,TE2,3,6,GSR,623,623,623-625,,623,277,2,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,11,4,0,0,0,72,2,2,2,40,80,6,3,2,15,57,2,2,1,15,2.44,69.67,33.49,0.33,0.00,0.000000,0.00,0.00000,0.00,0.00,25.00,0.25,55.00,0.55,20.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000000010,75.00,0.75000,414056,4581397,,,"small unit right after downed tree, pretty much in a hole, but there isa decent amount of sun in unit; deep underhang in belt 2"
,7/19/2017,2017,Godwood,0,GT1_TE2_750,1,TE2,TE2,3,6,GSR_SSS,750,750,,,750,150,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,3,0,0,0,23,2,3,3,5,31,3,4,3,5,37,3,3,3,20,3.00,30.33,32.97,0.33,0.00,0.000000,0.00,0.00000,0.00,0.00,0.00,0.00,62.50,0.63,37.50,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000000010,100.00,1.00000,414143,4581439,,12,
,8/7/2017,2017,Godwood,0,GT1_TE3_188,1,TE3,TE3,2,7,GSR,188,188,188-190,,188,1212,2,,,,,,,,,,,,,,,,,,,,,,9,0,1,5,16,3,0,0,0,120,11,9,7,17,100,20,17,10,15,128,9,12,5,30,11.11,116.00,17.82,0.18,0.26,0.002600,0.00,0.00000,2.94,0.03,14.71,0.15,47.06,0.47,8.82,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.21,0.0320852941,55.88,0.55882,413607,4581212,,14,
,8/7/2017,2017,Godwood,0,GT1_TE3_267,1,TE3,TE3,2,7,GSR,267,267,267-270,,267,1133,3,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,14,7,0,0,0,80,9,6,6,40,80,5,9,6,2,85,5,5,2,10,5.89,81.67,21.22,0.21,0.00,0.000000,0.00,0.00000,4.17,0.04,8.33,0.08,58.33,0.58,29.17,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.0416666667,87.50,0.87500,413639,4581303,,6,
,8/7/2017,2017,Godwood,0,GT1_TE3_340,1,TE3,TE3,2,7,GSR,340,340,340-343,,340,1060,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,13,1,0,0,0,42,7,6,5,20,55,6,5,4,15,80,4,2,2,3,4.56,59.00,21.47,0.21,0.00,0.000000,0.00,0.00000,0.00,0.00,17.65,0.18,76.47,0.76,5.88,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000000010,82.35,0.82353,413676,4581326,,11,Adult ASTR found in channel; caught in net while rubble rousing; fast riffle with a lot of coarse substrate
,8/7/2017,2017,Godwood,0,GT1_TE3_400,1,TE3,TE3,2,7,GSR,400,400,400-403,,400,1000,3,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,12,8,0,0,0,105,2,4,4,50,75,4,10,5,60,70,10,10,9,60,6.44,83.33,68.00,0.68,0.00,0.000000,0.00,0.00000,0.00,0.00,16.67,0.17,50.00,0.50,33.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000000010,83.33,0.83333,413707,4581390,,7,
,8/7/2017,2017,Godwood,0,GT1_TE3_550,1,TE3,TE3,2,7,GSR,550,550,550-553,,550,850,3,,,,,,,,,,,,,,,,,,,,,,0,2,0,5,18,7,0,0,0,80,5,3,3,50,76,8,5,3,12,160,7,6,6,80,5.11,105.33,44.94,0.45,0.00,0.000000,6.25,0.06250,0.00,0.00,15.63,0.16,56.25,0.56,21.88,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.31,0.0631250000,78.13,0.78125,413778,4581507,,18,
,8/7/2017,2017,Godwood,0,GT1_TE3_650,1,TE3,TE3,2,7,GSR,650,650,,,650,750,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6,17,9,0,0,0,105,2,7,3,105,105,3,7,6,10,123,4,4,3,50,4.33,111.00,49.55,0.50,0.00,0.000000,0.00,0.00000,0.00,0.00,18.75,0.19,53.13,0.53,28.13,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000000010,81.25,0.81250,413852,4581547,,9,
,8/7/2017,2017,Godwood,0,GT1_TE3_973,1,TE3,TE3,2,7,GSR,973,973,973-975,,973,427,2,,,,,,,,,,,,,,,,,,,,,,1,0,0,9,19,2,0,1,0,80,3,4,3,25,155,6,9,4,40,95,4,5,3,35,4.56,110.00,30.30,0.30,0.03,0.000300,0.00,0.00000,0.00,0.00,28.13,0.28,59.38,0.59,6.25,0.06,0.00,0.00,3.13,0.03,0.00,0.00,3.16,0.03,0.03,0.0001031563,65.63,0.65625,413936,4581763,,,
,8/7/2017,2017,Godwood,0,GT1_TE3_1300,1,TE3,TE3,2,7,GSR,1300,1300,,,1300,1300,,,,,,,,,,,,,,,,,,,,,,,0,0,0,12,11,7,0,0,0,120,0.5,2,2,30,100,0.5,2,1,30,80,2,1,2,35,1.44,100.00,31.67,0.32,0.00,0.000000,0.00,0.00000,0.00,0.00,40.00,0.40,36.67,0.37,23.33,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000000010,60.00,0.60000,414126,4582079,,13,
,7/18/2017,2017,Streelow,1,ST1_TE4_10,1,T4,T4,3,6,GSR,10,10,,,10,340,,,,,,,,,,,,,,,,,,,,,,,0,1,1,8,5,0,0,2,0,55,1,1,2,18,61,3,5,1,15,65,2,1,1,65,1.89,60.33,54.14,0.54,0.00,0.000000,5.88,0.05882,5.88,0.06,47.06,0.47,29.41,0.29,0.00,0.00,0.00,0.00,11.76,0.12,0.00,0.00,11.88,0.12,11.82,0.1182352941,29.41,0.29412,412728,4579089,,,
,8/9/2017,2017,Godwood,0,GT1_TE4_33,1,TE4,TE4,1,8,GSR,33,33,33-36,,33,1467,3,,,,,,,,,,,,,,,,,,,,,,0,2,10,3,12,4,0,0,0,130,28,24,15,60,114,25,22,17,65,75,15,14,10,25,18.89,106.33,47.02,0.47,0.00,0.000000,6.45,0.06452,32.26,0.32,9.68,0.10,38.71,0.39,12.90,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.77,0.3877419355,51.61,0.51613,,,,,only found end flag; estimated start point
,8/9/2017,2017,Godwood,0,GT1_TE4_60,1,TE4,TE4,1,8,GSR,60,60,60-63,,60,1440,3,,,,,,,,,,,,,,,,,,,,,,0,9,8,4,10,2,0,5,0,160,19,25,13,70,110,19,21,19,30,115,7,15,14,10,16.89,128.33,28.57,0.29,0.00,0.000000,23.68,0.23684,21.05,0.21,10.53,0.11,26.32,0.26,5.26,0.05,0.00,0.00,13.16,0.13,0.00,0.00,13.29,0.13,44.97,0.4497368421,31.58,0.31579,413207,4581515,,11,DITE #2 looks close to metamorphosis
,8/9/2017,2017,Godwood,0,GT1_TE4_122,1,TE4,TE4,1,8,GSR,122,122,122-125,,122,1378,3,,,,,,,,,,,,,,,,,,,,,,0,2,5,6,11,5,0,0,0,86,10,4,3,35,70,9,13,8,15,140,4,4,5,20,6.67,98.67,23.65,0.24,0.00,0.000000,6.90,0.06897,17.24,0.17,20.69,0.21,37.93,0.38,17.24,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.21,0.2420689655,55.17,0.55172,413220,4581645,,19,
,7/18/2017,2017,Streelow,1,ST1_TE4_126,1,T4,T4,3,6,GSR,126,126,126-129,,126,224,3,,,,,,,,,,,,,,,,,,,,,,0,8,1,4,0,0,0,2,0,31,2,2,1,3,73,9,8,4,10,50,3,5,3,12,4.11,51.33,16.23,0.16,0.00,0.000000,53.33,0.53333,6.67,0.07,26.67,0.27,0.00,0.00,0.00,0.00,0.00,0.00,13.33,0.13,0.00,0.00,13.47,0.13,60.53,0.6053333333,0.00,0.00,412847,4579112,,,very sedimenty; short unit that pops up randomly under a canopy of Salmon Berry
,8/9/2017,2017,Godwood,0,GT1_TE4_360,1,TE4,TE4,1,8,GSR,360,360,360-363,,360,1140,3,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,25,10,0,0,0,120,6,11,7,50,120,9,8,6,20,140,4,4,8,15,7.00,126.67,22.37,0.22,0.00,0.000000,0.00,0.00000,2.63,0.03,5.26,0.05,65.79,0.66,26.32,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.63,0.0263157895,92.11,0.92105,413338,4581734,,10,Lots of CB/P in unit; lots of substrate to look under
,8/9/2017,2017,Godwood,0,GT1_TE4_390,1,TE4,TE4,1,8,GSR,390,390,390-393,,390,1110,3,,,,,,,,,,,,,,,,,,,,,,0,2,5,16,16,1,0,0,0,140,2,14,10,65,140,10,19,15,35,120,18,17,11,80,12.89,133.33,45.00,0.45,0.00,0.000000,5.00,0.05000,12.50,0.13,40.00,0.40,40.00,0.40,2.50,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.55,0.1755000000,42.50,0.42500,413348,4581785,,13,
,8/9/2017,2017,Godwood,0,GT1_TE4_450,1,TE4,TE4,1,8,GSR,450,450,450-453,,450,1050,3,,,,,,,,,,,,,,,,,,,,,,0,0,1,5,16,8,0,0,0,105,5,6,4,15,90,4,5,7,40,115,4,7,4,30,5.11,103.33,27.42,0.27,0.00,0.000000,0.00,0.00000,3.33,0.03,16.67,0.17,53.33,0.53,26.67,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.0333333333,80.00,0.80000,413389,4581802,,11,
,8/9/2017,2017,Godwood,0,GT1_TE4_480,1,TE4,TE4,1,8,GSR,480,480,480-483,,480,1020,3,,,,,,,,,,,,,,,,,,,,,,0,0,4,5,10,9,0,0,1,77,6,21,18,20,105,5,7,4,60,115,4,11,7,40,9.22,99.00,40.40,0.40,0.00,0.000000,0.00,0.00000,13.79,0.14,17.24,0.17,34.48,0.34,31.03,0.31,0.00,0.00,0.00,0.00,3.45,0.03,3.45,0.03,13.79,0.1379310345,65.52,0.65517,413395,4581846,,11,
,8/9/2017,2017,Godwood,0,GT1_TE4_570,1,TE4,TE4,1,8,GSR,570,570,570-573,,570,930,3,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,22,17,0,0,0,130,16,17,4,60,165,3,4,7,60,160,5,7,13,70,8.44,151.67,41.76,0.42,0.00,0.000000,2.22,0.02222,4.44,0.04,6.67,0.07,48.89,0.49,37.78,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.69,0.0668888889,86.67,0.86667,413465,4581937,,9,moss covering a lot of the larger CB/B; deep overhang
,8/9/2017,2017,Godwood,0,GT1_TE4_660,1,TE4,TE4,1,8,GSR,660,660,660-663,,660,840,3,,,,,,,,,,,,,,,,,,,,,,0,9,8,8,7,8,0,0,0,127,11,10,5,30,150,9,9,5,55,160,11,12,8,70,8.89,145.67,35.47,0.35,0.00,0.000000,22.50,0.22500,20.00,0.20,20.00,0.20,17.50,0.18,20.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.73,0.4272500000,37.50,0.37500,,,,,trout seen
,8/9/2017,2017,Godwood,0,GT1_TE4_750,1,TE4,TE4,1,8,GSR,750,750,750-753,,750,750,3,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,26,11,0,0,0,110,4,7,6,30,120,4,6,3,30,160,2,5,5,70,4.67,130.00,33.33,0.33,0.00,0.000000,0.00,0.00000,2.56,0.03,2.56,0.03,66.67,0.67,28.21,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.56,0.0256410256,94.87,0.94872,413499,4582051,,16,"nice riffle unit, lots of cobble; pretty shaded; not much moss on the rocks"
,7/24/2017,2017,Godwood,0,GT1_TSW2_88,1,TSW2,TSW2,4,5,GSR,88,88,88-91,,88,702,3,,,,,,,,,,,,,,,,,,,,,,0,10,6,0,0,0,0,0,0,30,1.5,1.5,1.5,30,100,1,7,2,70,90,8,7,6,90,3.94,73.33,86.36,0.86,0.00,0.000000,62.50,0.62500,37.50,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.63,1.0062500000,0.00,0.00,413394,4581273,,11,"very little water in first half of unit, mostly wet sand (80cm); poor visibility, very sedimenty; ver long undercut that cant be reached"
,7/24/2017,2017,Godwood,0,GT1_TSW2_200,1,TSW2,TSW2,4,5,GSR_SSS,200,200,200-206,,200,590,6,,,,,,,,,,,,,,,,,,,,,,0,2,5,4,11,5,0,0,0,150,9,9,6,90,45,4,2,2,45,100,4,7,3,100,5.11,98.33,79.66,0.80,0.00,0.000000,7.41,0.07407,18.52,0.19,14.81,0.15,40.74,0.41,18.52,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,0.2600000000,59.26,0.59259,,,,,"large undercut bank, cannot survey beneath; poor visbility, lots of sediment; sheet from last year say this unit goes from 200-203, but flags (and length of unit) idicate 200-206.. We surveyed full 6 meteres"
